HANGUO,#genre#
CBS TV,https://cbs-live.cbs.co.kr/cbs-live/_definst_/cbs-live.stream/chunklist.m3u8
CTS(모바일),http://schedule.zroad.tv:1935/live/ctstv/master.m3u8
가톨릭평화방송cpbc,http://mytv.dothome.co.kr/ch/catv/406_09227BF8.php/.m3u8
GOOD TV,http://mobliestream.c3tv.com:1935/live/goodtv.sdp/playlist.m3u8
BTN불교TV,http://btn.nowcdn.co.kr/btn/btnlive2m/playlist.m3u8
BTN 불교TV(웹),http://btn.nowcdn.co.kr/btn/btnlive01/playlist.m3u8
EBS2(웹),https://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/playlist.m3u8
EBS+1(웹),https://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/playlist.m3u8
EBS+2(웹),https://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/playlist.m3u8
EBS잉크리쉬(웹),https://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/playlist.m3u8
방송대학TV,https://live.knou.ac.kr/knou1/live1/playlist.m3u8
방송대학TV(웹),http://tistory1.daumcdn.net/tistory/2864485/skin/images/CATV_313_D46B5C07.m3u8
서울경제TV,https://d3khn1u90mfw7c.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-muet4ltb2qlh3/sen_playlist.m3u8
토마토증권통,https://etomatomobile.hscdn.com/etomato.dvr/livestream/playlist.m3u8
매일경제TV,http://vodmmf.mbn.co.kr/mmoney/smil:money.smil/chunklist_b440000.m3u8
매일경제TV(웹),http://mmoney.flive.skcdn.com/mmoneymobile/smil:money.smil/playlist.m3u8
KTV국민방송,https://mlive.ktv.go.kr/live/klive_m.stream/playlist.m3u8
KTV국민방송(웹),https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
국회방송,https://m.webcast.go.kr/live/_definst_/smil:natv_720p.smil/playlist.m3u8
복지TV,http://cdnlive29.smartucc.kr/smartlive/312/46324be24454bd98f785039457ac695d/playlist.m3u8
한국농업방송,https://media.joycorp.co.kr:4443/live/live_360p/playlist.m3u8
한국농업방송.,http://media.joycorp.co.kr:1935/live/live_720p/playlist.m3u8
국방TV,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
국방TV,https://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
채널i,http://1.201.160.177:1935/live/myStream/playlist.m3u8
지방자치TV,http://jjctv.ecn.cdn.infralab.net/jjctv/live/playlist.m3u8
지방자치TV(웹),http://tistory1.daumcdn.net/tistory/2864485/skin/images/CATV_426_5FDDD1E3.m3u8
NHTV (720p),http://nonghyup.flive.skcdn.com/nonghyup/_definst_/nhlive/playlist.m3u8
TBS,http://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8
BTV 서서울,http://api.wecandeo.com/live/default/castAll.m3u8?k=qrhwABaceg5AwipR4RMgY73K0leecWipqdTmGxNEUisEXiiy8zPZAQLccUp2WiiheWZZa60e8bOR4eKJP2vbBiiQKeM113Uoisipml1gV9PkQWysGDpaMiiYZZlOotAieie
BTV 인천,http://api.wecandeo.com/live/default/castAll.m3u8?k=qrhwABaceg5AwipR4RMgY79Xnm3YFsPKUTmGxNEUisEXiiy8zPZAQLccUp2WiiheWZZa60e8bOR4eKJP2vbBiiQKeM113Uoisipml1gV9PkQWysGDpaMiiYZZlOotAieie
Btv 인천(웹),https://tistory1.daumcdn.net/tistory/2864485/skin/images/CATV_415_3B0A4DFF.m3u8
BTV 수원,http://api.wecandeo.com/live/default/castAll.m3u8?k=qrhwABaceg5AwipR4RMgY79303A2ZnFoXTmGxNEUisEXiiy8zPZAQLccUp2WiiheWZZa60e8bOR4eKJP2vbBiiQKeM113Uoisipml1gV9PkQWysGDpaMiiYZZlOotAieie
BTV 기남,http://api.wecandeo.com/live/default/castAll.m3u8?k=qrhwABaceg5AwipR4RMgY74dJWCb8X4jsTmGxNEUisEXiiy8zPZAQLccUp2WiiheWZZa60e8bOR4eKJP2vbBiiQKeM113Uoisipml1gV9PkQWysGDpaMiiYZZlOotAieie
BTV 중부,http://api.wecandeo.com/live/default/castAll.m3u8?k=qrhwABaceg5AwipR4RMgY77rM9nLs0NBh1MQzmLnU4jnXI9hzBOAsXrcjnzXTetOzlS8Jt2zfipOBEr2sZq5leiiEHNOPfOEnsYwFZmEbKlqVcie
BTV 세종,http://api.wecandeo.com/live/default/castAll.m3u8?k=qrhwABaceg5AwipR4RMgY75rqaip2AlSDu1MQzmLnU4jnXI9hzBOAsXrcjnzXTetOzSpoeGhM6xDf6JeisqXGARIoAFOJWjcgpCQwu9NUhbnyEhPzisipMy9K02eHiiUlTisvcW
BTV 대구방송,http://api.wecandeo.com/live/default/castAll.m3u8?k=qrhwABaceg5AwipR4RMgY78qMkYpzmTpcTmGxNEUisEXiiy8zPZAQLccUp2WiiheWZZa60e8bOR4eKJP2vbBiiQKeM113Uoisipml1gV9PkQWysGDpaMiiYZZlOotAieie
BTV 대경방송,http://api.wecandeo.com/live/default/castAll.m3u8?k=qrhwABaceg5AwipR4RMgY78qMkYpzmTpcTmGxNEUisEXiiy8zPZAQLccUp2WiiheWZZa60e8bOR4eKJP2vbBiiQKeM113Uoisipml1gV9PkQWysGDpaMiiYZZlOotAieie
SCS 서경방송,http://live.iscs.co.kr:1935/m_live/480p.stream/chunklist_w1805076787.m3u8
JCN 울산중앙방송,http://jcnonair-1108.acs.wecandeo.com/ms/3162/1108/index_1.m3u8
JCN 울산중앙방송,https://jcnonair-1108.acs.wecandeo.com/ms/3162/1108/index.m3u8
JCN(웹),https://tistory1.daumcdn.net/tistory/2864485/skin/images/CATV_414.m3u8
KCTV광주방송 CH05,http://119.77.96.184:1935/chn05/chn05/playlist.m3u8
KCTV광주방송 CH21,http://119.77.96.184:1935/chn21/chn21/playlist.m3u8
KCN 금강방송,http://62db982017b54.streamlock.net:1935/live/_definst_/tv.stream/playlist.m3u8
BTV 전북,http://api.wecandeo.com/live/default/castAll.m3u8?k=qrhwABaceg5AwipR4RMgY7wipfTRmXjGNPTmGxNEUisEXiiy8zPZAQLccUp2WiiheWZZa60e8bOR4eKJP2vbBiiQKeM113Uoisipml1gV9PkQWysGDpaMiiYZZlOotAieie
KCTV 제주방송,https://vod.kctvjeju.com/LIVE/ch7/chunklist_w1376570500.m3u8
KCTV N,https://vod.kctvjeju.com/ch7/ch4/chunklist_w1916373722.m3u8
KCTV N,http://122.202.200.202:1935/ch7/ch4/chunklist_w1916373722.m3u8
CJ OnStyle,http://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
CJ OnStyle(웹),http://live-ch3.cjonstyle.net/cjmalllive/stream1/playlist.m3u8
CJ OnStyle(모바일),http://live-ch2.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
CJ OnStyle(DB U+),http://1.214.67.206/vod/67201.m3u8?VOD_RequestID=v2M2-0101-1010-7272-5050-000020180717021633;LTE;1280P;WIFI
GS Shop,http://gstv-gsshop.gsshop.com/gsshop_hd/gsshop_hd.stream/playlist.m3u8
GS SHOP(DB U+),http://1.214.67.206/vod/67601.m3u8?VOD_RequestID=v2M2-0101-1010-7272-5050-000020180717021633;LTE;1280P;WIFI
롯데홈쇼핑,https://pchlslivesw.lotteimall.com/live/livestream/lotteimalllive_mp4.m3u8
롯데홈쇼핑(웹),http://pchlslivegd.lotteimall.com/live/livestream/lotteimalllive_mp4.m3u8
롯데홈쇼핑(모바일),https://mohlslive.lotteimall.com/live/livestream/chunklist.m3u8
롯데홈쇼핑(DB U+),http://1.214.67.206/vod/67401.m3u8?VOD_RequestID=v2M2-0101-1010-7272-5050-000020180717021633;LTE;1280P;WIFI
NS홈쇼핑,https://livestream.nsmall.com/IPHONE/nsmallMobile.m3u8
NS홈쇼핑(웹),http://livestream.nsmall.com:1935/IPHONE/test.m3u8
공영쇼핑,https://etv.publichs.com/live5.stream/playlist.m3u8
홈앤쇼핑,http://s28.qtcdn.co.kr/media/liveM3U8/idx/518045142/enc/1860408350/playlist.m3u8
신세계쇼핑,http://liveout.catenoid.net/live-02-shinsegaetvshopping/shinsegaetvshopping_720p/playlist.m3u8
쇼핑앤티,http://live.shoppingntmall.com/live/10011.m3u8
W쇼핑,https://liveout.catenoid.net/live-05-wshopping/wshopping_1500k/playlist.m3u8
SK Stoa,http://castcache2.skstoa.com:8080/2001.stream/tsmux.noll_master.m3u8
SK Stoa,http://cast.skstoa.com:8080/live/SKSTOA.daml/playlist.m3u8
SK stoa,http://cast.bshopping.co.kr:8080/live/BSHOPPING.daml/playlist.m3u8
KT알파쇼핑,https://fhs8036.bd-61.ktcdn.co.kr/klive/smil:klive.smil/playlist.m3u8
Lotte OneTV,http://onetvhlslive.lotteimall.com/lotteonetvlive/_definst_/lotteonetvlive.mp4.m3u8
CJ OnStyle Plus,http://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8
GS My Shop,http://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8
현대홈쇼핑플러스샵,http://dtvstreaming.hyundaihmall.com/newcjp3/_definst_/newcjpstream.smil/playlist.m3u8
NS샵플러스,https://shoppstream.nsmall.com/IPHONE/mobile.m3u8
NS샵플러스(웹),http://shoppstream.nsmall.com:1935/IPHONE/PC.m3u8

KR测试5,#genre#
KBS1,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=kbs1_540&sid=fyAvvD3F74POZh6GmE2btRtXE3FRA7x4WA5l1B5m&secret=f1ecf5d3c1cda86dc1eb741cec2e91bf&time=1742499426
KBS1,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=kbs1_540&sid=QNwU6Hlhm0iQWWfUrQ0b67VXds4sj4p3obr6MFdt&secret=1ac1dd83e3cd7930bf87e5c1fbe713df&time=1696828302

KBS2,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=kbs2_540&sid=nGwIH0XSiD8i6BgNlw1BzsZ9ZkNGavHRb7KWRaUB&secret=24378334b2628dc756899977221fbe37&time=1742499579
KBS2,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=kbs2_540&sid=RbbcTZHmEnlKeN3sgMEKARGXKdWqnbz9ADgNNU7i&secret=dcc9a9d6b45c309e4a725322381e4dae&time=1696828290

SBS,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=sbs_540&sid=CK45nVecsqumJABGLWQSH9lLnJLYCsrHqRYvh8yT&secret=c924444c2e10e6a9d11fd26170a3f60c&time=1742499811
SBS,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=sbs_540&sid=GGDC0gwz3QeUI0p2Z4RPOEsj7LGFSw61ci0Vh6Z0&secret=1196d46edb0e54cba5b5850c62672fae&time=1696828259


MBC,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=mbc_540&sid=cYv0MwcyxtgbkvkdS30WL46OlWzp3kWCZFidZJGK&secret=e621dd2e826c29c6b98bd22932c77424&time=1742499690
MBC,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=mbc_540&sid=Goq6ILESrcaM2Hi4vnr7bNx400cW1BcP9Jmv1Xh1&secret=a354329c49edea258c73d3c2895f67fb&time=1696828264

MBN,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=mbn_540&sid=JrgTsnJKQo0TU9yiyoZf7eA9llHJEMpTQlgyggsJ&secret=68b0e61613ec8fda51fd248052b6aa69&time=1742500229
MBN,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=mbn_540&sid=GlUdYg7Z1IHENOX9Vlh6HaYb2d7YE4WxVzhfCuxk&secret=1dab1e579ee8c15701b98ce61d3302a2&time=1696828216

YTN,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=ytn_540&sid=JVCqCu4Fc9b9TDEAtClSzd03mkNmwvdKFhxr07Qs&secret=3e812b3659dcccff388d8ddb21f59c66&time=1696421919
YTN,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=ytn_540&sid=HxS8g2O614Z22pnhG5974Hey06SlgSHeT24eUPwD&secret=3d4c2a8304d1673ecd3114c5c6f48568&time=1742500356

tvN,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=tvn_540&sid=7ShO5pdx6qZfpHlGmEfTN5B4uZjDTHh5VGBEB9jZ&secret=3e346c2d333f3ee2c6e6e6564e20b745&time=1742501727
tvN,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=tvn_540&sid=uORugilXcYkrTH4BM6yNLXjkHWB6ki7fRC45zEsC&secret=b4a84163ab39a494b8f68a3e55e12f54&time=1696829038
tvN,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=tvn_540&sid=8Neso11HboGsckMnkXhZO5OQooX8FjkJGh3JNyhN&secret=9968228025ba44af1c1ed3e5ef93498e&time=1745188012

연합뉴스TV,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=newsy_540&sid=DzpUFHjcsBWVT59UIekH9Ru1NlsNITdMENCIwOYj&secret=627df873aaaabccbbfacb5cf54826ff2&time=1742500601
연합뉴스TV,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=newsy_540&sid=aMAYwrglW2l9anHE3tYS8r8mdHIK9eoLvfM8gz8k&secret=bdb9ae84defc939403a2fbc11cb0007a&time=1696422007

JTBC,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=jtbc_540&sid=ueRIPcU1CmpLxvesJU3p3VVgAfWDA7Gq6Ok1SwdS&secret=7e0fd7ca14ec47bd96aca368dade12a4&time=1742499897
JTBC,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=jtbc_540&sid=ZfYLmCS2LAVFGnzKz0qQJeKSYNxa40RdPCsZ5t8F&secret=cb8acc5493b139934dda859a6f729088&time=1696828247
JTBC,http://119.66.83.26:9981/stream/channelid/46?ticket=C2BCB89D133C7E10AE722991D5DB004C7D3CDE82

JTBC2,http://49.167.236.190:9981/stream/channelid/66?ticket=D59E7712C79392B5DB87A0DAB30AA4BCA18D0F90

채널A,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=channela_540&sid=zLhHxUtd4yz2toiohNMEfx63yhemDSOd2xgsFaBV&secret=ad760dc9b77c911e341d5e114e36feff&time=1742500133
채널A,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=channela_540&sid=gSPMvmupcgomNGTxYbxl5ESzZVhHgDEVCdZ6rA5D&secret=b16c6e42f101bd3e68a05bba5018bd97&time=1696828223

TV조선,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=tvchosun_540&sid=fKZsnPIjdoVZrjIWsqL5dPcQwba75T2ANFPAQIih&secret=18d00e092d1f8fa5a6107f0328ff4972&time=1742500050
TV조선,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=tvchosun_540&sid=OwakpK9VxiyYZxG0w2ntMy7gc69tkQPm2EJTK39I&secret=fb1bcf51bb82ca66a35351f7efdc6195&time=1696828232

Channel E,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=channel_e_540&sid=y8c3beG6YJJDp9UMDq1kKSrl1NC0wY4mjXGAlZP6&secret=9ae1c63d7157e00c9298122b44e8e081&time=1742560086

ENA,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=kbs_joy_540&sid=tLqu4O06OBUd42Bf6pQzEj5iFGeblET7JuLcQfc7&secret=9b1bada69fe289f71ac1e24e8376b857&time=1742501919
ENA,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=kbs_joy_540&sid=UdompaeFlHeZdiTECTQJe3505Xd0uxXB6cjj73Wo&secret=73e49712b92e281a72e545119483524a&time=1696769575

KBS KIDS,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=kbs_kids_540&sid=OKglKZpVziE2izI4Wi33uyj0hrH1irgUdUmYjHuS&secret=2448eec3dad4b5b8281a839ad84e241b&time=1696829853

Mnet,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=mnet_540&sid=AsOLt6M8ZibJtg41QQpS1IOVyHo14N20vc5yOfxg&secret=de5e27a1dd05628fab9474b600aed6de&time=1696829052

iNET,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=inet_540&sid=OPbFOFpoTQ729gz3U05zWdlE920QJze3POZPfHuO&secret=5121ac51f8f56d26f013a0db2cbe06e9&time=1742556350

OCN,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=ocn_540&sid=smfv2nBmE68y3QNXipX7RVkdtvGDocgPJkSgX2fI&secret=57375caa38ba3f857e107ec8e27067ba&time=1696829056
OCN,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=ocn_540&sid=QtQBylJvJQcdJTyPvSmkcyTaTQnDW18QPLxRm916&secret=f3749b2fa5a52bd49d01c9201e341d7f&time=1745187689
OCN,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=ocn_540&sid=xj4lHGf3jWSxgXazNuLLcjeF93qQsCWm3Ps4Yeno&secret=6d25cb8da847b90813c339a3905d892a&time=1742502142

OCN Movies,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=cgv_540&sid=Lp0efv0hRiVjwLKCtb0qDKZW586UTvPRfi1KZWmp&secret=fff77ea7e1462447de7e4cb0e0ba0234&time=1742502199
OCN Movies,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=cgv_540&sid=F2W5wT3iKKB8MUqnX2rzvDQBscfzOhXWHvIV0iYK&secret=76343d55f8c2b1a7c402216302c858ee&time=1696829067

OCN Movies2,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=super_action_540&sid=mQcxOkZZUXjEEL12NiM5po2XJpDmUrSa8lE3EauO&secret=54e92c800b39c4b4250b8cb4abe7e934&time=1696829529

OCN Movies2,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=super_action_540&sid=QPacI6i2eH4RJ3EUx6gV4cCyzBRIBmJJyITwSCrN&secret=20e95b15862eb7628d7e1db6ef6dff2d&time=1742502255

SBS Plus,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=sbs_plus_540&sid=syCIAWw5LA5R9EkVZhUAQgU7aMIoy8ojVwul0T1b&secret=406c160188ee60dacd0829b4d801fc2e&time=1742560026
SBS Plus,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=sbs_plus_540&sid=BtUHrIKXMq9rvtsX13Hbbzho3jBvq3Cjks74nGyo&secret=8f002051ed188ddbf7edf3cad5c5975e&time=1696421784

KBS Drama,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=kbs_drama_540&sid=q3B5WSCH4URY8GiHOmAi4YrNVPWKot9vVlo9Vif3&secret=af52b1a2db7f1a11eee422a86931dfa4&time=1742559860

MBC On,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=mbc_on_540&sid=1n0TiOLYplMhPQUiUnKKf3j1UuULzQWKwPSDBrkt&secret=0a8915eba29dd2179cd38d8f7fb004ba&time=1742502620

tvN SHOW,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=xtm_540&sid=nX5rbWoPfFQlyfbpsELIy2CYWRWFZLIPv4Joorhh&secret=3f6e09bbf7f07cf964e8650b63da7439&time=1696829059

E채널,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=channel_e_540&sid=CJOHhqYekkp5uvEfCwdtgBpK9VRFOJInSC0inuVD&secret=9d1cef06285673263abfa6e9f28de2f7&time=1696829085

FTV,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=ftv_540&sid=oUqMCh7tmgkgx8uty5yzJhFks1oJ2FW4eCrJJqF0&secret=c7050368f2ccba78e5c65a6e87a7ce05&time=1696829082

EBS1,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=ebs_1_540&sid=hYnLduDv8nt54u8V33fzOzX2965Hpw5riMGhlJ3R&secret=49acbb73b9d018958342b304a2c5c7f4&time=1742556411

EBS2,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=ebs_2_540&sid=0wonnSSHsGui3yCUVS2h68L4nXKpocbek6UATVNu&secret=b6c54f84829101b5d1159e0143a063e1&time=1742556563

EBS+2,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=ebs_2_540&sid=gPCdU4Z8HStOuK1Af9BWZJku1gd2sVzW2iySu1yw&secret=20eb37ee389ea825375b8ce3d27e1d51&time=1696769467

EBS1,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=ebs_1_540&sid=HpIYEYrhzn2OywOHgSfhzXLZnzzxRbb0kyVzi19q&secret=dd88d8dbefd6b92278063c33769520e5&time=1696829929

PLAYY Best,https://7f64fcad72b448b0abf2ed97158dbb3e.mediatailor.ap-northeast-2.amazonaws.com/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-15psa9qvune5y/b857cfec-192e-4d9e-97a6-77756ffeafad/1.m3u8

PLAYY Hot,https://84248324f40742bf8a3cf1c74fd5a7d6.mediatailor.ap-northeast-2.amazonaws.com/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-6py970jrrfeoa/e6a94d5d-e454-4065-96cb-5db3aeec3c41/1.m3u8

JEI 재능TV,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=jei_jenung_540&sid=EEZRSLCgWEiP3HdbKIpKjomyA0sWZTcZF23miQ8p&secret=28b69796539b4337c07c7393d5f74501&time=1696829842

대교어린이TV,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=childrens_tv_540&sid=JTTb2eaV4fYA1Lz9kZtcELXYoZWZx3qjRqWDwCug&secret=13d2817fb9431b2222e35f02c77e9822&time=1696769236

디스커버리,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=discovery_540&sid=Sz2f4xKshHy2jcpgR1nuooiPK0unToibHJMxJGiV&secret=19323c8237d45e57a38049ebcf9e0c26&time=1696829180

바둑TV,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=baduk_540&sid=1YYJ2GN9Pdru7WbkrEEUPNC9v837LUNDgIHHaL88&secret=5f73e3e711fdc1bc8ef42f36aba1cbb5&time=1696829089

빌리어즈TV,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=billiardstv_540&sid=5czGNp6pCB9SnfwrIpPBUQcUdW7LxHaovXX1LdLR&secret=18bb471fdbe5e644eacb974f3699c72d&time=1696829094

중화TV,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=chinesetv_540&sid=D3SVvforjRkCVC7Abzdh2gFw3K4yAVNrtMdlfzaH&secret=8ab410c43edf3ddc0c0ed0a3a35cf10d&time=1696829072

카툰네트워크,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=cartoon_network_540&sid=ZICQKpI7NMPlj9w4j7tBsitLQQD6FKgc7wx9GHKq&secret=ff3f712c4827435beb8dac9da0150ff8&time=1696829858

투니버스,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=tooniverse_540&sid=bhMTsarWRROxrdOJZPDYl5vsMIUxNu8eryNe1nSx&secret=f0ef6084ff20910134588ac2c6f25f88&time=1696829854

한국경제TV,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=wowtv_540&sid=Ae1pBHmgqLEaC612neHg2OCqpYggQ1tXx25H4Dw7&secret=d32181fc8362f6b482e66062f6373e8a&time=1696828031

현대홈쇼핑,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=hyundaih_mall_540&sid=AjyrmEuvMEBzNtHEqBsdgpCzvg6cqAkEX6bzNJvd&secret=2ce921e79654dae25927cfd1a314b435&time=1696829113

히스토리,http://live-edge-th136.myjktv.com/watch/live.m3u8?video=history_540&sid=TK0I2Xz7nqdIfeqyNKtYp4pY2uZsLgp4ZVCA7FfO&secret=181191837cebd8be94743622b70a8a62&time=1696769342

시네마천국,https://stream.ogtv3.com/live/live1022.m3u8
SCREEN,https://stream.ogtv3.com/live/live1026.m3u8
더무비,https://stream.ogtv3.com/live/live1027.m3u8
tvN Show,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=xtm_540&sid=wR1QTGj0fFaQn3wBtsFhhWN7UA41PTwJyTbKntvU&secret=af9e9bbf95a8071899bdee00d178ffbf&time=1742502367
MBC every1,https://tistory1.daumcdn.net/tistory/2864485/skin/images/CATV_223_D2C739D6.m3u8
tvN STORY,https://stream.ogtv3.com/live/live1018.m3u8
ENA DRAMA,https://stream.ogtv3.com/live/live1019.m3u8
tvN DRAMA,https://stream.ogtv3.com/live/live1020.m3u8
코메디TV,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=comedy_540&sid=VwrbOrArABoCGtqRD7p4O5o3TLyqonOhScABtAo7&secret=2fe9f41d49ae8ea23b419e850b69671d&time=1742501996
중화TV,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=chinesetv_540&sid=ZhoPSyCssGAH4bZqbgtiLGY2RRNtZkpxdNaqJ59Z&secret=d61b57728a4807c259df2dad974b8d5b&time=1742555489
바둑TV,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=baduk_540&sid=BUdcXyBWIi9dQgC9QbarQyw1r2Punh3ScBDyvPkx&secret=46f15e2f7aa89b944adadb345e1d66af&time=1742555602
브레인TV,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=brain_tv_540&sid=pXLsKDVuSzSlCPzDBtZ3Tjp06jRx0Cjb6hMFnxt4&secret=1f34a19c2968298e793fc294a26ec99c&time=1742555675
FTV,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=ftv_540&sid=bZKhHcxaPkJGE3mmH8UPN66ooPuufcWyGBuvtjTO&secret=5d91e5de24f5cb3123ee6e659939bdb5&time=1742555798
네셔날지오그래피,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=national_540&sid=Frw4dKWvqJLBjvHgByjOVO1M8zkSD6LjvUABHvLS&secret=5c8e0f0753609c3db02f0a5a0786ccd1&time=1742555875
디스커버리,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=discovery_540&sid=2iObz48WCFCkHcuaQTRez5kpeHPfdHYiOE1icCKS&secret=660b5a2059948553effae93e4def6d04&time=1742555991
Nat Geo Wild,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=nat_geo_wild_540&sid=0wJqyjtLKS6wxrUnZ6cnaRHDVz6ztklaA1tOzALv&secret=8a3bcec4a32f89003264607c049a2ce3&time=1742556081
History,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=history_540&sid=ktDYnxAlcjz7V3RTfpIGFtr5pGjLTXXbuEqQQTjG&secret=fa393d7a7f8b5c570fa9a02d67e5ddb8&time=1742556221
JEI 재능TV,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=jei_jenung_540&sid=5x1n6FyzRQMkri2LhZ71Mjao59LSpdVKNNnvDkJW&secret=1fd8004ee3d2c119d064ec88b38d97b3&time=1742556811
육아방송,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=child_care_540&sid=MCMbs5pnRCoyIVAPtv5g0MRDu11MEoQNUSSpZfsk&secret=706abe245cd1b8483e082c3ee34c19b3&time=1742556877
뽀요 TV,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=disney_channel_540&sid=f6coDFH9FZGv5Tl9FZinkVetugwWFq3RjSfNJIWl&secret=c0c2de490583ac54b9710cc8ac2a8636&time=1742556938
KBS kids,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=kbs_kids_540&sid=6GIrIVmGxADvFwNcDZn2ZKO972L101Y0O54pvVUu&secret=e5d3211063e265afd0cd9f542d9d3de2&time=1742557009
Toonivers,https://live-edge-th136.myjktv.com:443/watch/live.m3u8?video=tooniverse_540&sid=eCxHR168RlUUkQqYOIWVyWfIUxPu06nBlSxHIO46&secret=96b99d3a3fdfca5375de61e8c24350b4&time=1742557506
